Security Code,Record Type,Trade ID,Price ,Quantity ,Trade Type ,Trade Time
1398,T,1780,5.2,374000,0,2.01E+13
1398,T,1781,5.2,126000,0,2.01E+13
1398,T,1782,5.19,2000,0,2.01E+13
1398,T,1783,5.19,26000,0,2.01E+13
1398,T,1784,5.19,21000,0,2.01E+13
1398,T,1785,5.19,10000,0,2.01E+13
1398,T,1786,5.19,10000,0,2.01E+13
1398,T,1787,5.19,25000,0,2.01E+13
1398,T,1788,5.195,1000,101,2.01E+13
1398,T,1789,5.2,2000,0,2.01E+13
1398,T,1790,5.2,1000,0,2.01E+13
1398,T,1791,5.2,2000,0,2.01E+13
1398,T,1792,5.19,25000,0,2.01E+13
1398,T,1793,5.2,5000,0,2.01E+13
1398,T,1794,5.19,20000,0,2.01E+13
1398,T,1795,5.19,10000,0,2.01E+13
1398,T,1796,5.19,20000,0,2.01E+13
1398,T,1797,5.19,10000,0,2.01E+13
1398,T,1798,5.2,6000,0,2.01E+13
1398,T,1799,5.19,20000,0,2.01E+13
1398,T,1800,5.2,40000,0,2.01E+13
1398,T,1801,5.19,150000,0,2.01E+13
1398,T,1802,5.195,1000,101,2.01E+13
1398,T,1803,5.19,220000,0,2.01E+13
1398,T,1804,5.19,10000,0,2.01E+13
1398,T,1805,5.19,50000,0,2.01E+13
1398,T,1806,5.19,10000,0,2.01E+13
1398,T,1807,5.19,10000,0,2.01E+13
1398,T,1808,5.2,10000,0,2.01E+13
1398,T,1809,5.2,14000,0,2.01E+13
1398,T,1810,5.2,2000,0,2.01E+13
1398,T,1811,5.2,52000,0,2.01E+13
1398,T,1812,5.2,10000,0,2.01E+13
1398,T,1813,5.2,2000,0,2.01E+13
1398,T,1814,5.2,1000,0,2.01E+13
1398,T,1815,5.19,12000,0,2.01E+13
1398,T,1816,5.19,1000,101,2.01E+13
1398,T,1817,5.2,1000,0,2.01E+13
1398,T,1818,5.19,28000,0,2.01E+13
1398,T,1819,5.19,10000,0,2.01E+13
1398,T,1820,5.19,120000,0,2.01E+13
1398,T,1821,5.19,16000,0,2.01E+13
1398,T,1822,5.19,3000,0,2.01E+13
1398,T,1823,5.19,10000,0,2.01E+13
1398,T,1824,5.19,10000,0,2.01E+13
1398,T,1825,5.19,57000,0,2.01E+13
1398,T,1826,5.2,44000,0,2.01E+13
1398,T,1827,5.2,7000,0,2.01E+13
1398,T,1828,5.2,1000,0,2.01E+13
1398,T,1829,5.19,2000,101,2.01E+13
1398,T,1830,5.195,2000,101,2.01E+13
1398,T,1831,5.2,10000,0,2.01E+13
1398,T,1832,5.2,2000,0,2.01E+13
1398,T,1833,5.195,1000,101,2.01E+13
1398,T,1834,5.19,18000,0,2.01E+13
1398,T,1835,5.19,2000,101,2.01E+13
1398,T,1836,5.19,2000,101,2.01E+13
1398,T,1837,5.195,1000,101,2.01E+13
1398,T,1838,5.2,4000,0,2.01E+13
1398,T,1839,5.19,3000,0,2.01E+13
1398,T,1840,5.195,4000,101,2.01E+13
1398,T,1841,5.195,1000,101,2.01E+13
1398,T,1842,5.2,46000,0,2.01E+13
1398,T,1843,5.2,9000,0,2.01E+13
1398,T,1844,5.2,1000,0,2.01E+13
1398,T,1845,5.195,4000,101,2.01E+13
1398,T,1846,5.19,50000,0,2.01E+13
1398,T,1847,5.2,9000,0,2.01E+13
1398,T,1848,5.2,1000,0,2.01E+13
1398,T,1849,5.2,1000,0,2.01E+13
1398,T,1850,5.19,1000,0,2.01E+13
1398,T,1851,5.19,20000,0,2.01E+13
1398,T,1852,5.2,20000,0,2.01E+13
1398,T,1853,5.2,8000,0,2.01E+13
1398,T,1854,5.2,1000,0,2.01E+13
1398,T,1855,5.195,1000,101,2.01E+13
1398,T,1856,5.2,1000,0,2.01E+13
1398,T,1857,5.2,28000,0,2.01E+13
1398,T,1858,5.2,164000,0,2.01E+13
1398,T,1859,5.2,32000,0,2.01E+13
1398,T,1860,5.2,103000,0,2.01E+13
1398,T,1861,5.2,15000,0,2.01E+13
1398,T,1862,5.2,41000,0,2.01E+13
1398,T,1863,5.2,250000,0,2.01E+13
1398,T,1864,5.2,1000,0,2.01E+13
1398,T,1865,5.2,20000,0,2.01E+13
1398,T,1866,5.2,11000,0,2.01E+13
1398,T,1867,5.2,23000,0,2.01E+13
1398,T,1868,5.2,22000,0,2.01E+13
1398,T,1869,5.2,22000,0,2.01E+13
1398,T,1870,5.2,12000,0,2.01E+13
1398,T,1871,5.2,12000,0,2.01E+13
1398,T,1872,5.2,12000,0,2.01E+13
1398,T,1873,5.2,11000,0,2.01E+13
1398,T,1874,5.2,11000,0,2.01E+13
1398,T,1875,5.2,40000,0,2.01E+13
1398,T,1876,5.2,11000,0,2.01E+13
1398,T,1877,5.2,169000,0,2.01E+13
1398,T,1878,5.2,131000,0,2.01E+13
1398,T,1879,5.2,1000,0,2.01E+13
1398,T,1880,5.2,40000,0,2.01E+13
1398,T,1881,5.2,15000,0,2.01E+13
1398,T,1882,5.2,14000,0,2.01E+13
1398,T,1883,5.2,5000,0,2.01E+13
1398,T,1884,5.2,1000,0,2.01E+13
1398,T,1885,5.2,9000,0,2.01E+13
1398,T,1886,5.2,2000,0,2.01E+13
1398,T,1887,5.19,20000,0,2.01E+13
1398,T,1888,5.2,16000,0,2.01E+13
1398,T,1889,5.2,2000,0,2.01E+13
1398,T,1890,5.2,11000,0,2.01E+13
1398,T,1891,5.2,5000,0,2.01E+13
1398,T,1892,5.2,9000,0,2.01E+13
1398,T,1893,5.2,2000,0,2.01E+13
1398,T,1894,5.19,1000,0,2.01E+13
1398,T,1895,5.2,19000,0,2.01E+13
1398,T,1896,5.2,12000,0,2.01E+13
1398,T,1897,5.2,11000,0,2.01E+13
1398,T,1898,5.2,8000,0,2.01E+13
1398,T,1899,5.2,15000,0,2.01E+13
1398,T,1900,5.2,18000,0,2.01E+13
1398,T,1901,5.2,4000,0,2.01E+13
1398,T,1902,5.2,3000,0,2.01E+13
1398,T,1903,5.2,20000,0,2.01E+13
1398,T,1904,5.2,11000,0,2.01E+13
1398,T,1905,5.2,1000,0,2.01E+13
1398,T,1906,5.2,10000,0,2.01E+13
1398,T,1907,5.2,21000,0,2.01E+13
1398,T,1908,5.2,25000,0,2.01E+13
1398,T,1909,5.2,16000,0,2.01E+13
1398,T,1910,5.2,67000,0,2.01E+13
1398,T,1911,5.2,34000,0,2.01E+13
1398,T,1912,5.2,5000,0,2.01E+13
1398,T,1913,5.2,2000,0,2.01E+13
1398,T,1914,5.2,250000,0,2.01E+13
1398,T,1915,5.2,23000,0,2.01E+13
1398,T,1916,5.2,2000,0,2.01E+13
1398,T,1917,5.2,11000,0,2.01E+13
1398,T,1918,5.2,2000,0,2.01E+13
1398,T,1919,5.2,9000,0,2.01E+13
1398,T,1920,5.2,23000,0,2.01E+13
1398,T,1921,5.2,10000,0,2.01E+13
1398,T,1922,5.2,13000,0,2.01E+13
1398,T,1923,5.2,22000,0,2.01E+13
1398,T,1924,5.2,9000,0,2.01E+13
1398,T,1925,5.2,7000,0,2.01E+13
1398,T,1926,5.2,6000,0,2.01E+13
1398,T,1927,5.2,12000,0,2.01E+13
1398,T,1928,5.2,2000,0,2.01E+13
1398,T,1929,5.2,10000,0,2.01E+13
1398,T,1930,5.2,10000,0,2.01E+13
1398,T,1931,5.2,1000,0,2.01E+13
1398,T,1932,5.2,11000,0,2.01E+13
1398,T,1933,5.2,11000,0,2.01E+13
1398,T,1934,5.2,12000,0,2.01E+13
1398,T,1935,5.2,40000,0,2.01E+13
1398,T,1936,5.2,46000,0,2.01E+13
1398,T,1937,5.2,11000,0,2.01E+13
1398,T,1938,5.2,11000,0,2.01E+13
1398,T,1939,5.2,34000,0,2.01E+13
1398,T,1940,5.2,57000,0,2.01E+13
1398,T,1941,5.2,10000,0,2.01E+13
1398,T,1942,5.2,16000,0,2.01E+13
1398,T,1943,5.2,10000,0,2.01E+13
1398,T,1944,5.2,12000,0,2.01E+13
1398,T,1945,5.2,5000,0,2.01E+13
1398,T,1946,5.2,6000,0,2.01E+13
1398,T,1947,5.2,118000,0,2.01E+13
1398,T,1948,5.2,11000,0,2.01E+13
1398,T,1949,5.2,2000,0,2.01E+13
1398,T,1950,5.2,11000,0,2.01E+13
1398,T,1951,5.2,10000,0,2.01E+13
1398,T,1952,5.2,12000,0,2.01E+13
1398,T,1953,5.2,3000,0,2.01E+13
1398,T,1954,5.2,8000,0,2.01E+13
1398,T,1955,5.2,9000,0,2.01E+13
1398,T,1956,5.2,11000,0,2.01E+13
1398,T,1957,5.2,11000,0,2.01E+13
1398,T,1958,5.2,12000,0,2.01E+13
1398,T,1959,5.2,11000,0,2.01E+13
1398,T,1960,5.2,36000,0,2.01E+13
1398,T,1961,5.2,11000,0,2.01E+13
1398,T,1962,5.2,4000,0,2.01E+13
1398,T,1963,5.2,1000,0,2.01E+13
1398,T,1964,5.2,3000,0,2.01E+13
1398,T,1965,5.2,19000,0,2.01E+13
1398,T,1966,5.2,35000,0,2.01E+13
1398,T,1967,5.2,22000,0,2.01E+13
1398,T,1968,5.2,12000,0,2.01E+13
1398,T,1969,5.2,11000,0,2.01E+13
1398,T,1970,5.2,11000,0,2.01E+13
1398,T,1971,5.2,390000,100,2.01E+13
1398,T,1972,5.2,3000,0,2.01E+13
1398,T,1973,5.2,13000,0,2.01E+13
1398,T,1974,5.2,29000,0,2.01E+13
1398,T,1975,5.2,9000,0,2.01E+13
1398,T,1976,5.2,36000,0,2.01E+13
1398,T,1977,5.2,50000,0,2.01E+13
1398,T,1978,5.2,1000,0,2.01E+13
1398,T,1979,5.2,10000,0,2.01E+13
1398,T,1980,5.2,30000,0,2.01E+13
1398,T,1981,5.2,38000,0,2.01E+13
1398,T,1982,5.2,152000,0,2.01E+13
1398,T,1983,5.2,67000,0,2.01E+13
1398,T,1984,5.2,281000,0,2.01E+13
1398,T,1985,5.2,1000,0,2.01E+13
1398,T,1986,5.2,66000,0,2.01E+13
1398,T,1987,5.2,30000,0,2.01E+13
1398,T,1988,5.195,1000,101,2.01E+13
1398,T,1989,5.2,57000,0,2.01E+13
1398,T,1990,5.2,10000,0,2.01E+13
1398,T,1991,5.2,1000,0,2.01E+13
1398,T,1992,5.2,22000,0,2.01E+13
1398,T,1993,5.2,5000,0,2.01E+13
1398,T,1994,5.2,33000,0,2.01E+13
1398,T,1995,5.15,45,102,2.01E+13
1398,T,1996,5.205,1000,101,2.01E+13
1398,T,1997,5.205,1000,101,2.01E+13
1398,T,1998,5.2,8000,0,2.01E+13
1398,T,1999,5.2,2000,0,2.01E+13
1398,T,2000,5.21,100000,0,2.01E+13
